panid	units	On	Sdate	Zon	A0_5	A6_18	A19_65	A65	Gen	FS	ABS	C_Dis	MFSD	price1	price2	price3	price4	price5	price6	price7	price8	br1	br2	br3	br4	br5	br6	br7	br8	NP
492	0	0	15903	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	0.99	1.99	1.39	0.86	0.69	2.16	2.49	0	0	0	0	0	0	0	0	1
492	0	0	15904	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	0.99	1.99	1.39	0.86	0.69	2.16	2.49	0	0	0	0	0	0	0	0	1
492	0	0	15907	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	0.99	1.99	1.39	0.86	0.69	2.16	2.49	0	0	0	0	0	0	0	0	1
492	0	0	15908	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	0.99	1.99	1.39	0.86	0.69	2.16	2.49	0	0	0	0	0	0	0	0	1
492	0	0	15909	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	0.99	1.99	1.39	0.86	0.69	2.16	2.49	0	0	0	0	0	0	0	0	1
492	0	0	15910	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	0.99	1.99	1.39	0.86	0.69	2.16	2.49	0	0	0	0	0	0	0	0	1
492	2	0	15915	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	1.06	2.09	1.39	0.65	0.65	2.16	2.49	0	0	0	1	0	0	0	0	0
492	0	0	15917	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	1.06	2.09	1.39	0.65	0.65	2.16	2.49	0	0	0	0	0	0	0	0	1
492	0	0	15949	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	1.06	2.16	1.45	0.59	0.69	2.16	2.55	0	0	0	0	0	0	0	0	1
492	0	0	15950	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	1.06	2.16	1.45	0.59	0.69	2.16	2.55	0	0	0	0	0	0	0	0	1
492	0	0	15951	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	1.06	2.16	1.45	0.59	0.69	2.16	2.55	0	0	0	0	0	0	0	0	1
492	0	1	15952	3	0	0	4	0	0	4	25.18	0.3	0.3	0.71	1.11	2.22	1.45	0.45	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
492	0	0	15953	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	1.06	2.16	1.45	0.59	0.69	2.16	2.55	0	0	0	0	0	0	0	0	1
492	0	0	15956	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	1.06	2.16	1.39	0.59	0.71	2.16	2.49	0	0	0	0	0	0	0	0	1
492	0	0	15957	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	1.06	2.16	1.39	0.59	0.71	2.16	2.49	0	0	0	0	0	0	0	0	1
492	0	0	15960	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	1.06	2.16	1.39	0.59	0.71	2.16	2.49	0	0	0	0	0	0	0	0	1
492	0	0	15963	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	1.06	2.16	1.39	0.59	0.69	2.16	2.55	0	0	0	0	0	0	0	0	1
492	0	0	15967	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	1.06	2.16	1.39	0.59	0.69	2.16	2.55	0	0	0	0	0	0	0	0	1
492	0	0	15970	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	1.06	2.16	1.39	0.59	0.71	2.16	2.49	0	0	0	0	0	0	0	0	1
492	0	0	15971	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	1.06	2.16	1.39	0.59	0.71	2.16	2.49	0	0	0	0	0	0	0	0	1
492	0	0	15974	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	1.06	2.16	1.39	0.59	0.71	2.16	2.49	0	0	0	0	0	0	0	0	1
492	0	0	15977	1	0	0	4	0	0	4	25.18	0.3	0.3	0.59	0.99	2.16	1.39	0.91	0.65	2.16	2.49	0	0	0	0	0	0	0	0	1
492	0	0	15979	1	0	0	4	0	0	4	25.18	0.3	0.3	0.59	0.99	2.16	1.39	0.91	0.65	2.16	2.49	0	0	0	0	0	0	0	0	1
492	0	0	15980	1	0	0	4	0	0	4	25.18	0.3	0.3	0.59	0.99	2.16	1.39	0.91	0.65	2.16	2.49	0	0	0	0	0	0	0	0	1
492	0	0	15981	1	0	0	4	0	0	4	25.18	0.3	0.3	0.59	0.99	2.16	1.39	0.91	0.65	2.16	2.49	0	0	0	0	0	0	0	0	1
492	0	0	15985	1	0	0	4	0	0	4	25.18	0.3	0.3	0.59	0.99	2.16	1.39	0.91	0.65	2.16	2.49	0	0	0	0	0	0	0	0	1
492	0	0	15988	1	0	0	4	0	0	4	25.18	0.3	0.3	0.59	0.99	2.16	1.39	0.91	0.65	2.16	2.49	0	0	0	0	0	0	0	0	1
492	0	0	15992	1	0	0	4	0	0	4	25.18	0.3	0.3	0.59	1.06	2.16	1.39	0.91	0.65	2.16	2.49	0	0	0	0	0	0	0	0	1
492	0	0	15993	1	0	0	4	0	0	4	25.18	0.3	0.3	0.59	1.06	2.16	1.39	0.91	0.65	2.16	2.49	0	0	0	0	0	0	0	0	1
492	0	1	15993	3	0	0	4	0	0	4	25.18	0.3	0.3	0.59	0.99	2.22	1.39	0.94	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
492	0	0	15995	1	0	0	4	0	0	4	25.18	0.3	0.3	0.59	1.06	2.16	1.39	0.91	0.65	2.16	2.49	0	0	0	0	0	0	0	0	1
492	0	0	15998	1	0	0	4	0	0	4	25.18	0.3	0.3	0.59	1.06	2.16	1.39	0.91	0.65	2.16	2.55	0	0	0	0	0	0	0	0	1
492	0	0	16000	1	0	0	4	0	0	4	25.18	0.3	0.3	0.59	1.06	2.16	1.39	0.91	0.65	2.16	2.55	0	0	0	0	0	0	0	0	1
492	0	0	16002	1	0	0	4	0	0	4	25.18	0.3	0.3	0.59	1.06	2.16	1.39	0.91	0.65	2.16	2.55	0	0	0	0	0	0	0	0	1
492	0	0	16006	1	0	0	4	0	0	4	25.18	0.3	0.3	0.59	0.99	2.16	1.39	0.91	0.71	2.16	2.19	0	0	0	0	0	0	0	0	1
492	0	0	16009	1	0	0	4	0	0	4	25.18	0.3	0.3	0.59	0.99	2.16	1.39	0.91	0.71	2.16	2.19	0	0	0	0	0	0	0	0	1
492	0	0	16012	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	1.06	2.16	1.39	0.91	0.69	2.16	2.19	0	0	0	0	0	0	0	0	1
492	0	0	16013	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	1.06	2.16	1.39	0.91	0.69	2.16	2.19	0	0	0	0	0	0	0	0	1
492	0	0	16014	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	1.06	2.16	1.39	0.91	0.69	2.16	2.19	0	0	0	0	0	0	0	0	1
492	0	0	16016	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	1.06	2.16	1.39	0.91	0.69	2.16	2.19	0	0	0	0	0	0	0	0	1
492	0	0	16019	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	1.06	2.16	1.39	0.91	0.69	2.16	2.19	0	0	0	0	0	0	0	0	1
492	0	0	16020	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	1.06	2.16	1.39	0.91	0.69	2.16	2.19	0	0	0	0	0	0	0	0	1
492	0	1	16021	3	0	0	4	0	0	4	25.18	0.3	0.3	0.71	1.11	2.22	1.45	0.94	0.71	2.22	2.19	0	0	0	0	0	0	0	0	1
492	0	0	16023	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	1.06	2.16	1.39	0.91	0.69	2.16	2.19	0	0	0	0	0	0	0	0	1
492	0	0	16026	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	1.06	2.16	1.39	0.91	0.69	2.16	2.19	0	0	0	0	0	0	0	0	1
492	0	0	16028	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	1.06	2.16	1.39	0.91	0.69	2.16	2.19	0	0	0	0	0	0	0	0	1
492	0	0	16029	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	1.06	2.16	1.39	0.91	0.69	2.16	2.19	0	0	0	0	0	0	0	0	1
492	0	0	16030	1	0	0	4	0	0	4	25.18	0.3	0.3	0.68	1.06	2.16	1.39	0.91	0.69	2.16	2.19	0	0	0	0	0	0	0	0	1
492	0	0	16034	1	0	0	4	0	0	4	25.18	0.3	0.3	0.6	0.99	2.16	1.39	0.91	0.65	2.16	2.49	0	0	0	0	0	0	0	0	1
495	0	0	15679	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	1.11	2.12	1.41	1.00	0.65	2.12	2.45	0	0	0	0	0	0	0	0	1
495	0	0	15680	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	1.11	2.12	1.41	1.00	0.65	2.12	2.45	0	0	0	0	0	0	0	0	1
495	0	0	15683	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
495	0	0	15701	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	1.11	2.22	1.35	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
495	0	0	15709	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	1.11	2.22	1.35	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
495	0	0	15712	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
495	0	0	15716	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
495	0	0	15733	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
495	1	1	15733	3	2	0	2	0	0	4	86.14	0.5	13.7	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	1	0	0	0	0	0
495	0	0	15741	2	2	0	2	0	0	4	86.14	0.5	13.7	0.66	0.99	1.99	1.35	1.00	0.69	2.22	2.45	0	0	0	0	0	0	0	0	1
495	0	0	15742	2	2	0	2	0	0	4	86.14	0.5	13.7	0.66	0.99	1.99	1.35	1.00	0.69	2.22	2.45	0	0	0	0	0	0	0	0	1
495	0	0	15747	2	2	0	2	0	0	4	86.14	0.5	13.7	0.66	0.99	1.99	1.35	1.00	0.69	2.22	2.55	0	0	0	0	0	0	0	0	1
495	0	0	15758	2	2	0	2	0	0	4	86.14	0.5	13.7	0.66	0.99	1.99	1.35	1.00	0.69	2.22	2.55	0	0	0	0	0	0	0	0	1
495	0	0	15767	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	0.99	2.22	1.41	0.94	0.81	2.22	2.55	0	0	0	0	0	0	0	0	1
495	0	0	15769	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	0.99	2.22	1.41	0.94	0.81	2.22	2.55	0	0	0	0	0	0	0	0	1
495	0	0	15771	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	0.99	2.22	1.41	0.94	0.81	2.22	2.55	0	0	0	0	0	0	0	0	1
495	0	0	15775	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	0.99	2.22	1.41	0.94	0.81	2.22	2.55	0	0	0	0	0	0	0	0	1
495	0	0	15781	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	0.99	2.22	1.41	0.94	0.81	2.22	2.55	0	0	0	0	0	0	0	0	1
495	0	0	15786	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	0.99	2.22	1.41	0.94	0.81	2.22	2.55	0	0	0	0	0	0	0	0	1
495	0	0	15789	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	0.99	2.22	1.41	0.94	0.81	2.22	2.55	0	0	0	0	0	0	0	0	1
495	0	0	15802	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	1.11	2.22	1.45	0.84	0.69	2.22	2.19	0	0	0	0	0	0	0	0	1
495	0	0	15807	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	1.11	2.22	1.45	0.84	0.69	2.22	2.19	0	0	0	0	0	0	0	0	1
495	0	0	15817	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	1.11	2.22	1.45	0.84	0.69	2.22	2.19	0	0	0	0	0	0	0	0	1
495	0	0	15819	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	1.11	2.22	1.45	0.84	0.69	2.22	2.19	0	0	0	0	0	0	0	0	1
495	0	0	15821	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	1.11	2.22	1.45	0.84	0.69	2.22	2.19	0	0	0	0	0	0	0	0	1
495	0	0	15825	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	1.11	2.22	1.45	0.84	0.81	2.22	2.19	0	0	0	0	0	0	0	0	1
495	0	0	15844	2	2	0	2	0	0	4	86.14	0.5	13.7	0.66	1.11	2.22	1.45	0.94	0.76	2.22	2.55	0	0	0	0	0	0	0	0	1
495	0	0	15849	2	2	0	2	0	0	4	86.14	0.5	13.7	0.66	1.11	2.22	1.45	0.94	0.76	2.22	2.55	0	0	0	0	0	0	0	0	1
495	0	0	15863	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	1.11	2.22	1.39	0.94	0.65	2.22	2.19	0	0	0	0	0	0	0	0	1
495	0	0	15879	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	1.11	2.22	1.39	0.94	0.65	2.22	2.19	0	0	0	0	0	0	0	0	1
495	0	0	15884	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	1.11	2.22	1.39	0.94	0.65	2.22	2.19	0	0	0	0	0	0	0	0	1
495	0	0	15891	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	1.11	1.99	1.39	0.86	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
495	0	0	15898	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	0.99	1.99	1.45	0.86	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
495	0	0	15905	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	0.99	1.99	1.45	0.86	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
495	0	0	15911	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	0.99	1.99	1.45	0.86	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
495	0	0	15924	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	1.11	2.22	1.45	0.94	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
495	0	0	15949	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	1.11	2.22	1.45	0.45	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
495	0	0	15951	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	1.11	2.22	1.45	0.45	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
495	0	0	15954	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	1.11	2.22	1.45	0.45	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
495	0	0	15968	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	1.11	2.22	1.45	0.45	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
495	0	0	15972	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	1.11	2.22	1.45	0.59	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
495	0	1	15982	3	2	0	2	0	0	4	86.14	0.5	13.7	0.59	0.99	2.22	1.45	0.89	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
495	0	0	16002	2	2	0	2	0	0	4	86.14	0.5	13.7	0.59	0.99	2.22	1.39	0.94	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
495	0	0	16024	2	2	0	2	0	0	4	86.14	0.5	13.7	0.71	1.11	2.22	1.45	0.94	0.71	2.22	2.19	0	0	0	0	0	0	0	0	1
495	0	0	16038	2	2	0	2	0	0	4	86.14	0.5	13.7	0.65	0.99	2.22	1.45	0.94	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15678	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.12	1.41	1.00	0.65	2.12	2.45	0	0	0	0	0	0	0	0	1
508	0	0	15683	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
508	0	0	15690	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.22	1.35	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
508	0	0	15697	1	1	1	3	0	0	5	62.71	0.9	0.9	0.68	1.06	2.16	1.35	0.97	0.78	2.16	2.35	0	0	0	0	0	0	0	0	1
508	0	0	15718	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
508	0	0	15721	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
508	0	0	15725	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
508	0	0	15728	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
508	0	0	15734	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
508	0	0	15741	2	1	1	3	0	0	5	62.71	0.9	0.9	0.66	0.99	1.99	1.35	1.00	0.69	2.22	2.45	0	0	0	0	0	0	0	0	1
508	0	0	15746	2	1	1	3	0	0	5	62.71	0.9	0.9	0.66	0.99	1.99	1.35	1.00	0.69	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15753	2	1	1	3	0	0	5	62.71	0.9	0.9	0.66	0.99	1.99	1.35	1.00	0.69	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15763	2	1	1	3	0	0	5	62.71	0.9	0.9	0.66	0.99	1.99	1.35	1.00	0.69	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15769	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	0.99	2.22	1.41	0.94	0.81	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15774	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	0.99	2.22	1.41	0.94	0.81	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15778	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	0.99	2.22	1.41	0.94	0.81	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15783	1	1	1	3	0	0	5	62.71	0.9	0.9	0.68	0.99	2.16	1.35	0.91	0.78	2.16	2.49	0	0	0	0	0	0	0	0	1
508	0	0	15784	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	0.99	2.22	1.41	0.94	0.81	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15795	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.22	1.41	0.84	0.69	2.22	2.19	0	0	0	0	0	0	0	0	1
508	0	0	15802	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.22	1.45	0.84	0.69	2.22	2.19	0	0	0	0	0	0	0	0	1
508	0	0	15806	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.22	1.45	0.84	0.69	2.22	2.19	0	0	0	0	0	0	0	0	1
508	0	1	15809	3	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.22	1.45	0.84	0.69	2.22	2.19	0	0	0	0	0	0	0	0	1
508	0	1	15812	3	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.22	1.45	0.84	0.69	2.22	2.19	0	0	0	0	0	0	0	0	1
508	0	1	15819	3	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.22	1.45	0.84	0.69	2.22	2.19	0	0	0	0	0	0	0	0	1
508	0	0	15820	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.22	1.45	0.84	0.69	2.22	2.19	0	0	0	0	0	0	0	0	1
508	0	0	15825	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.22	1.45	0.84	0.81	2.22	2.19	0	0	0	0	0	0	0	0	1
508	0	0	15827	1	1	1	3	0	0	5	62.71	0.9	0.9	0.66	1.06	2.16	1.39	0.84	0.69	2.16	2.19	0	0	0	0	0	0	0	0	1
508	0	0	15832	2	1	1	3	0	0	5	62.71	0.9	0.9	0.66	1.11	2.22	1.45	0.94	0.76	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15837	2	1	1	3	0	0	5	62.71	0.9	0.9	0.66	1.11	2.22	1.45	0.94	0.76	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15842	1	1	1	3	0	0	5	62.71	0.9	0.9	0.66	1.06	2.16	1.39	0.91	0.73	2.22	2.49	0	0	0	0	0	0	0	0	1
508	0	0	15842	2	1	1	3	0	0	5	62.71	0.9	0.9	0.66	1.11	2.22	1.45	0.94	0.76	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	1	15848	3	1	1	3	0	0	5	62.71	0.9	0.9	0.66	1.11	2.22	1.45	0.94	0.76	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15853	2	1	1	3	0	0	5	62.71	0.9	0.9	0.66	1.11	2.22	1.45	0.94	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15855	2	1	1	3	0	0	5	62.71	0.9	0.9	0.66	1.11	2.22	1.45	0.94	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15867	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.22	1.39	0.94	0.65	2.22	2.19	0	0	0	0	0	0	0	0	1
508	0	0	15870	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.22	1.39	0.94	0.65	2.22	2.19	0	0	0	0	0	0	0	0	1
508	0	0	15874	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.22	1.39	0.94	0.65	2.22	2.19	0	0	0	0	0	0	0	0	1
508	0	0	15887	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	1.99	1.39	0.86	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15893	1	1	1	3	0	0	5	62.71	0.9	0.9	0.68	0.99	1.99	1.39	0.86	0.69	2.16	2.49	0	0	0	0	0	0	0	0	1
508	0	0	15897	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	0.99	1.99	1.45	0.86	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15902	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	0.99	1.99	1.45	0.86	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15903	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	0.99	1.99	1.45	0.86	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15904	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	0.99	1.99	1.45	0.86	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15905	1	1	1	3	0	0	5	62.71	0.9	0.9	0.68	0.99	1.99	1.39	0.86	0.69	2.16	2.49	0	0	0	0	0	0	0	0	1
508	0	0	15908	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	0.99	1.99	1.45	0.86	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
508	6	1	15911	3	1	1	3	0	0	5	62.71	0.9	0.9	0.71	0.99	1.99	1.45	0.86	0.71	2.22	2.55	1	0	0	0	0	0	0	0	0
508	0	0	15914	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	0.99	2.09	1.45	0.94	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	1	15918	3	1	1	3	0	0	5	62.71	0.9	0.9	0.71	0.99	2.09	1.45	0.94	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15953	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.22	1.45	0.45	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15958	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.22	1.45	0.59	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15965	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.22	1.45	0.45	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15972	1	1	1	3	0	0	5	62.71	0.9	0.9	0.68	1.06	2.16	1.39	0.59	0.71	2.16	2.49	0	0	0	0	0	0	0	0	1
508	0	0	15973	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.22	1.45	0.59	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15975	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.22	1.45	0.59	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15979	2	1	1	3	0	0	5	62.71	0.9	0.9	0.59	0.99	2.22	1.45	0.89	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	1	15979	3	1	1	3	0	0	5	62.71	0.9	0.9	0.59	0.99	2.22	1.45	0.89	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15980	2	1	1	3	0	0	5	62.71	0.9	0.9	0.59	0.99	2.22	1.45	0.89	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15984	2	1	1	3	0	0	5	62.71	0.9	0.9	0.59	0.99	2.22	1.39	0.94	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15986	2	1	1	3	0	0	5	62.71	0.9	0.9	0.59	0.99	2.22	1.39	0.94	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15994	2	1	1	3	0	0	5	62.71	0.9	0.9	0.59	0.99	2.22	1.39	0.94	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	15999	2	1	1	3	0	0	5	62.71	0.9	0.9	0.59	0.99	2.22	1.39	0.94	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	16000	2	1	1	3	0	0	5	62.71	0.9	0.9	0.59	0.99	2.22	1.39	0.94	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	16006	2	1	1	3	0	0	5	62.71	0.9	0.9	0.59	0.99	2.22	1.39	0.94	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	16007	2	1	1	3	0	0	5	62.71	0.9	0.9	0.59	0.99	2.22	1.39	0.94	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	16009	2	1	1	3	0	0	5	62.71	0.9	0.9	0.59	0.99	2.22	1.39	0.94	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
508	0	0	16014	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.22	1.45	0.94	0.71	2.22	2.19	0	0	0	0	0	0	0	0	1
508	0	0	16019	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.22	1.45	0.94	0.71	2.22	2.19	0	0	0	0	0	0	0	0	1
508	0	0	16022	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	1.11	2.22	1.45	0.94	0.71	2.22	2.19	0	0	0	0	0	0	0	0	1
508	0	0	16027	2	1	1	3	0	0	5	62.71	0.9	0.9	0.71	0.99	2.22	1.45	0.94	0.71	2.22	2.19	0	0	0	0	0	0	0	0	1
